StoreCode|ProductCode|Date|Forecast
Store1|Product113|01.02.2017|0.384384
Store1|Product113|01.02.2017|0.4212608
Store1|Product113|01.02.2017|0.41751296
Store1|Product113|01.02.2017|0.395415552
Store1|Product113|01.02.2017|0.3877786624
Store1|Product113|01.02.2017|0.40127039488
Store1|Product113|01.02.2017|0.404647673856
Store1|Product113|01.02.2017|0.4013250486272
Store1|Product113|01.02.2017|0.39808746635264
Store1|Product114|01.02.2017|0.6
Store1|Product114|01.02.2017|0.72
Store1|Product114|01.02.2017|0.664
Store1|Product114|01.02.2017|0.5968
Store1|Product114|01.02.2017|0.51616
Store1|Product114|01.02.2017|0.619392
Store1|Product114|01.02.2017|0.6232704
Store1|Product114|01.02.2017|0.60392448
Store1|Product114|01.02.2017|0.591909376
Store1|Product114|01.02.2017|0.5909312512
Store1|Product114|01.02.2017|0.60588550144
Store1|Product114|01.02.2017|0.603184201728
Store1|Product114|01.02.2017|0.5991669620736
Store1|Product114|01.02.2017|0.59821545848832
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product115|01.02.2017|1
Store1|Product116|01.02.2017|-5.55111512312578e-17
Store1|Product116|01.02.2017|0.333333333333333
Store1|Product116|01.02.2017|0.111111111111111
Store1|Product116|01.02.2017|0.148148148148148
Store1|Product116|01.02.2017|0.197530864197531
Store1|Product116|01.02.2017|0.152263374485597
Store1|Product116|01.02.2017|0.165980795610425
Store1|Product116|01.02.2017|0.171925011431184
Store1|Product116|01.02.2017|0.163389727175735
Store1|Product116|01.02.2017|0.167098511405782
Store1|Product116|01.02.2017|0.167471083337567
Store1|Product116|01.02.2017|0.165986440639695
Store1|Product116|01.02.2017|0.166852011794348
Store1|Product116|01.02.2017|0.166769845257203
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product117|01.02.2017|0
Store1|Product118|01.02.2017|0.642857142857143
Store1|Product118|01.02.2017|0.688775510204082
Store1|Product118|01.02.2017|0.666545189504373
Store1|Product118|01.02.2017|0.714155560183257
Store1|Product118|01.02.2017|0.693738100196347
Store1|Product118|01.02.2017|0.671862250210372
Store1|Product118|01.02.2017|0.648423839511112
Store1|Product118|01.02.2017|0.623311256619049
Store1|Product118|01.02.2017|0.596404917806124
Store1|Product118|01.02.2017|0.63900526907799
Store1|Product118|01.02.2017|0.613219931154989
Store1|Product118|01.02.2017|0.585592783380346
Store1|Product118|01.02.2017|0.627420839336085
Store1|Product118|01.02.2017|0.600808042145805
Store1|Product119|01.02.2017|0.6875
Store1|Product119|01.02.2017|0.66796875
Store1|Product119|01.02.2017|0.709716796875
Store1|Product119|01.02.2017|0.691574096679688
Store1|Product119|01.02.2017|0.672297477722168
Store1|Product119|01.02.2017|0.651816070079804
Store1|Product119|01.02.2017|0.630054574459791
Store1|Product119|01.02.2017|0.606932985363528
Store1|Product119|01.02.2017|0.582366296948749
Store1|Product119|01.02.2017|0.618764190508045
Store1|Product119|01.02.2017|0.594936952414798
Store1|Product119|01.02.2017|0.632120511940723
Store1|Product119|01.02.2017|0.609128043937018
Store1|Product119|01.02.2017|0.647198546683082
Store1|Product12|01.02.2017|1.1875
Store1|Product12|01.02.2017|1.26171875
Store1|Product12|01.02.2017|1.153076171875
Store1|Product12|01.02.2017|1.10014343261719
Store1|Product12|01.02.2017|1.10640239715576
Store1|Product12|01.02.2017|1.050552546978
Store1|Product12|01.02.2017|1.11621208116412
Store1|Product12|01.02.2017|1.18597533623688
Store1|Product12|01.02.2017|1.19759879475168
Store1|Product12|01.02.2017|1.20994871942366
Store1|Product12|01.02.2017|1.22307051438764
Store1|Product12|01.02.2017|1.23701242153687
Store1|Product12|01.02.2017|1.25182569788293
Store1|Product12|01.02.2017|1.26756480400061
Store1|Product120|01.02.2017|0.375
Store1|Product120|01.02.2017|0.3984375
Store1|Product120|01.02.2017|0.36083984375
Store1|Product120|01.02.2017|0.383392333984375
Store1|Product120|01.02.2017|0.407354354858398
Store1|Product120|01.02.2017|0.432814002037048
Store1|Product120|01.02.2017|0.459864877164364
Store1|Product120|01.02.2017|0.426106431987137
Store1|Product120|01.02.2017|0.452738083986333
Store1|Product120|01.02.2017|0.418534214235478
Store1|Product120|01.02.2017|0.444692602625196
Store1|Product120|01.02.2017|0.409985890289271
Store1|Product120|01.02.2017|0.37311000843235
Store1|Product120|01.02.2017|0.333929383959372
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product121|01.02.2017|1
Store1|Product122|01.02.2017|0.6
Store1|Product122|01.02.2017|0.573333333333333
Store1|Product122|01.02.2017|0.544888888888889
Store1|Product122|01.02.2017|0.514548148148148
Store1|Product122|01.02.2017|0.482184691358025
Store1|Product122|01.02.2017|0.51433033744856
Store1|Product122|01.02.2017|0.48195235994513
Store1|Product122|01.02.2017|0.514082517274806
Store1|Product122|01.02.2017|0.548354685093126
Store1|Product122|01.02.2017|0.518244997432668
Store1|Product122|01.02.2017|0.552794663928179
Store1|Product122|01.02.2017|0.522980974856724
Store1|Product122|01.02.2017|0.491179706513839
Store1|Product122|01.02.2017|0.457258353614762
Store1|Product123|01.02.2017|0.5
Store1|Product123|01.02.2017|0.458333333333333
Store1|Product123|01.02.2017|0.496527777777778
Store1|Product123|01.02.2017|0.454571759259259
Store1|Product123|01.02.2017|0.492452739197531
Store1|Product123|01.02.2017|0.533490467463992
Store1|Product123|01.02.2017|0.494614673085991
Store1|Product123|01.02.2017|0.45249922917649
Store1|Product123|01.02.2017|0.406874164941198
Store1|Product123|01.02.2017|0.440780345352964
Store1|Product123|01.02.2017|0.394178707465711
Store1|Product123|01.02.2017|0.427026933087854
Store1|Product123|01.02.2017|0.462612510845175
Store1|Product123|01.02.2017|0.45949688674894
Store1|Product124|01.02.2017|0.428571428571429
Store1|Product124|01.02.2017|0.346938775510204
Store1|Product124|01.02.2017|0.396501457725948
Store1|Product124|01.02.2017|0.310287380258226
Store1|Product124|01.02.2017|0.211757006009401
Store1|Product124|01.02.2017|0.0991508640107438
Store1|Product124|01.02.2017|0.113315273155136
Store1|Product124|01.02.2017|0.272360312177298
Store1|Product124|01.02.2017|0.250044438406708
Store1|Product124|01.02.2017|0.236202390249066
Store1|Product124|01.02.2017|0.213302523466654
Store1|Product124|01.02.2017|0.199447543925001
Store1|Product124|01.02.2017|0.197689049341515
Store1|Product124|01.02.2017|0.211765932960197
Store1|Product125|01.02.2017|0.75
Store1|Product125|01.02.2017|0.6875
Store1|Product125|01.02.2017|0.609375
Store1|Product125|01.02.2017|0.76171875
Store1|Product125|01.02.2017|0.7021484375
Store1|Product125|01.02.2017|0.690185546875
Store1|Product125|01.02.2017|0.69085693359375
Store1|Product125|01.02.2017|0.711227416992188
Store1|Product125|01.02.2017|0.698604583740234
Store1|Product125|01.02.2017|0.697718620300293
Store1|Product125|01.02.2017|0.699601888656616
Store1|Product125|01.02.2017|0.701788127422333
Store1|Product125|01.02.2017|0.699428305029869
Store1|Product125|01.02.2017|0.699634235352278
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product126|01.02.2017|1
Store1|Product127|01.02.2017|0.5
Store1|Product127|01.02.2017|0.375
Store1|Product127|01.02.2017|0.46875
Store1|Product127|01.02.2017|0.5859375
Store1|Product127|01.02.2017|0.482421875
Store1|Product127|01.02.2017|0.47802734375
Store1|Product127|01.02.2017|0.5037841796875
Store1|Product127|01.02.2017|0.512542724609375
Store1|Product127|01.02.2017|0.494194030761719
Store1|Product127|01.02.2017|0.497137069702148
Store1|Product127|01.02.2017|0.501914501190186
Store1|Product127|01.02.2017|0.501447081565857
Store1|Product127|01.02.2017|0.498673170804977
Store1|Product127|01.02.2017|0.499792955815792
Store1|Product128|01.02.2017|0.2
Store1|Product128|01.02.2017|0.04
Store1|Product128|01.02.2017|0.248
Store1|Product128|01.02.2017|0.2976
Store1|Product128|01.02.2017|0.35712
Store1|Product128|01.02.2017|0.228544
Store1|Product128|01.02.2017|0.2342528
Store1|Product128|01.02.2017|0.27310336
Store1|Product128|01.02.2017|0.278124032
Store1|Product128|01.02.2017|0.2742288384
Store1|Product128|01.02.2017|0.25765060608
Store1|Product128|01.02.2017|0.263471927296
Store1|Product128|01.02.2017|0.2693157527552
Store1|Product128|01.02.2017|0.26855823130624
Store1|Product129|01.02.2017|0.333333333333333
Store1|Product129|01.02.2017|0.111111111111111
Store1|Product129|01.02.2017|0.148148148148148
Store1|Product129|01.02.2017|0.197530864197531
Store1|Product129|01.02.2017|0.152263374485597
Store1|Product129|01.02.2017|0.165980795610425
Store1|Product129|01.02.2017|0.171925011431184
Store1|Product129|01.02.2017|0.163389727175735
Store1|Product129|01.02.2017|0.167098511405782
Store1|Product129|01.02.2017|0.167471083337567
Store1|Product129|01.02.2017|0.165986440639695
Store1|Product129|01.02.2017|0.166852011794348
Store1|Product129|01.02.2017|0.166769845257203
Store1|Product129|01.02.2017|0.166536099230415
Store1|Product13|01.02.2017|1
Store1|Product13|01.02.2017|0.727272727272727
Store1|Product13|01.02.2017|0.793388429752066
Store1|Product13|01.02.2017|0.774605559729527
Store1|Product13|01.02.2017|0.754115156068575
Store1|Product13|01.02.2017|0.822671079347536
Store1|Product13|01.02.2017|0.80655026837913
Store1|Product13|01.02.2017|0.87987302004996
Store1|Product13|01.02.2017|0.778043294599956
Store1|Product13|01.02.2017|0.848774503199953
Store1|Product13|01.02.2017|0.835026730763585
Store1|Product13|01.02.2017|0.820029160833002
Store1|Product13|01.02.2017|0.803668175454184
Store1|Product13|01.02.2017|0.810613216197952
Store1|Product130|01.02.2017|0.2
Store1|Product130|01.02.2017|0.44
Store1|Product130|01.02.2017|0.328
Store1|Product130|01.02.2017|0.3936
Store1|Product130|01.02.2017|0.27232
Store1|Product130|01.02.2017|0.326784
Store1|Product130|01.02.2017|0.3521408
Store1|Product130|01.02.2017|0.33456896
Store1|Product130|01.02.2017|0.335882752
Store1|Product130|01.02.2017|0.3243393024
Store1|Product130|01.02.2017|0.33474316288
Store1|Product130|01.02.2017|0.336334995456
Store1|Product130|01.02.2017|0.3331738345472
Store1|Product130|01.02.2017|0.33289480945664
Store1|Product131|01.02.2017|0.25
Store1|Product131|01.02.2017|0.0625
Store1|Product131|01.02.2017|0.078125
Store1|Product131|01.02.2017|0.09765625
Store1|Product131|01.02.2017|0.1220703125
Store1|Product131|01.02.2017|0.090087890625
Store1|Product131|01.02.2017|0.09698486328125
Store1|Product131|01.02.2017|0.101699829101563
Store1|Product131|01.02.2017|0.102710723876953
Store1|Product131|01.02.2017|0.0978708267211914
Store1|Product131|01.02.2017|0.0998165607452393
Store1|Product131|01.02.2017|0.100524485111237
Store1|Product131|01.02.2017|0.100230649113655
Store1|Product131|01.02.2017|0.0996106304228306
Store1|Product132|01.02.2017|0.25
Store1|Product132|01.02.2017|0.3125
Store1|Product132|01.02.2017|0.140625
Store1|Product132|01.02.2017|0.17578125
Store1|Product132|01.02.2017|0.2197265625
Store1|Product132|01.02.2017|0.212158203125
Store1|Product132|01.02.2017|0.18707275390625
Store1|Product132|01.02.2017|0.198684692382813
Store1|Product132|01.02.2017|0.204410552978516
Store1|Product132|01.02.2017|0.200581550598145
Store1|Product132|01.02.2017|0.197687387466431
Store1|Product132|01.02.2017|0.200341045856476
Store1|Product132|01.02.2017|0.200755134224892
Store1|Product132|01.02.2017|0.199841279536486
Store1|Product133|01.02.2017|0
Store1|Product133|01.02.2017|0
Store1|Product133|01.02.2017|-0.333333333333333
Store1|Product133|01.02.2017|-0.111111111111111
Store1|Product133|01.02.2017|-0.148148148148148
Store1|Product133|01.02.2017|-0.197530864197531
Store1|Product133|01.02.2017|-0.152263374485597
Store1|Product133|01.02.2017|-0.165980795610425
Store1|Product133|01.02.2017|-0.171925011431184
Store1|Product133|01.02.2017|-0.163389727175735
Store1|Product133|01.02.2017|-0.167098511405782
Store1|Product133|01.02.2017|-0.167471083337567
Store1|Product133|01.02.2017|-0.165986440639695
Store1|Product133|01.02.2017|-0.166852011794348
Store1|Product134|01.02.2017|0.5
Store1|Product134|01.02.2017|0.75
Store1|Product134|01.02.2017|0.625
Store1|Product134|01.02.2017|0.6875
Store1|Product134|01.02.2017|0.65625
Store1|Product134|01.02.2017|0.671875
Store1|Product134|01.02.2017|0.6640625
Store1|Product134|01.02.2017|0.66796875
Store1|Product134|01.02.2017|0.666015625
Store1|Product134|01.02.2017|0.6669921875
Store1|Product134|01.02.2017|0.66650390625
Store1|Product134|01.02.2017|0.666748046875
Store1|Product134|01.02.2017|0.6666259765625
Store1|Product134|01.02.2017|0.66668701171875
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product135|01.02.2017|1
Store1|Product136|01.02.2017|0.5
Store1|Product136|01.02.2017|0.25
Store1|Product136|01.02.2017|0.375
Store1|Product136|01.02.2017|0.3125
Store1|Product136|01.02.2017|0.34375
Store1|Product136|01.02.2017|0.328125
Store1|Product136|01.02.2017|0.3359375
Store1|Product136|01.02.2017|0.33203125
Store1|Product136|01.02.2017|0.333984375
Store1|Product136|01.02.2017|0.3330078125
Store1|Product136|01.02.2017|0.33349609375
Store1|Product136|01.02.2017|0.333251953125
Store1|Product136|01.02.2017|0.3333740234375
Store1|Product136|01.02.2017|0.33331298828125
Store1|Product137|01.02.2017|0.666666666666667
Store1|Product137|01.02.2017|0.888888888888889
Store1|Product137|01.02.2017|0.851851851851852
Store1|Product137|01.02.2017|0.802469135802469
Store1|Product137|01.02.2017|0.847736625514403
Store1|Product137|01.02.2017|0.834019204389575
Store1|Product137|01.02.2017|0.828074988568816
Store1|Product137|01.02.2017|0.836610272824265
Store1|Product137|01.02.2017|0.832901488594218
Store1|Product137|01.02.2017|0.832528916662433
Store1|Product137|01.02.2017|0.834013559360305
Store1|Product137|01.02.2017|0.833147988205652
Store1|Product137|01.02.2017|0.833230154742797
Store1|Product137|01.02.2017|0.833463900769584
Store1|Product138|01.02.2017|0.5
Store1|Product138|01.02.2017|0.583333333333333
Store1|Product138|01.02.2017|0.513888888888889
Store1|Product138|01.02.2017|0.599537037037037
Store1|Product138|01.02.2017|0.532793209876543
Store1|Product138|01.02.2017|0.454925411522634
Store1|Product138|01.02.2017|0.530746313443073
Store1|Product138|01.02.2017|0.535870699016918
Store1|Product138|01.02.2017|0.527960259964182
Store1|Product138|01.02.2017|0.530305488476731
Store1|Product138|01.02.2017|0.518766897050013
Store1|Product138|01.02.2017|0.516429178245592
Store1|Product138|01.02.2017|0.526679806032751
Store1|Product138|01.02.2017|0.526002054797698
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product139|01.02.2017|1
Store1|Product14|01.02.2017|0.666666666666667
Store1|Product14|01.02.2017|0.888888888888889
Store1|Product14|01.02.2017|0.851851851851852
Store1|Product14|01.02.2017|0.802469135802469
Store1|Product14|01.02.2017|0.847736625514403
Store1|Product14|01.02.2017|0.834019204389575
Store1|Product14|01.02.2017|0.828074988568816
Store1|Product14|01.02.2017|0.836610272824265
Store1|Product14|01.02.2017|0.832901488594218
Store1|Product14|01.02.2017|0.832528916662433
Store1|Product14|01.02.2017|0.834013559360305
Store1|Product14|01.02.2017|0.833147988205652
Store1|Product14|01.02.2017|0.833230154742797
Store1|Product14|01.02.2017|0.833463900769584
Store1|Product140|01.02.2017|0.5
Store1|Product140|01.02.2017|0.25
Store1|Product140|01.02.2017|0.375
Store1|Product140|01.02.2017|0.3125
Store1|Product140|01.02.2017|0.34375
Store1|Product140|01.02.2017|0.328125
Store1|Product140|01.02.2017|0.3359375
Store1|Product140|01.02.2017|0.33203125
Store1|Product140|01.02.2017|0.333984375
Store1|Product140|01.02.2017|0.3330078125
